"1,014,000",347,1
"1,014,969",348,2
"1,01450",349,1
"1,015,000",350,1
"1,015,327",351,1
"1,015,800",352,2
"1,016,000",353,1
"1,016,375",354,1
"1,016,552",355,1
"1,016,738",356,1
"1,017,000",357,2
"1,018",358,1
"1,018,000",359,2
"1,019,000",360,1
"1,01900",361,1
"1,020",362,2
"1,020,096",363,1
"1,0202",364,1
"1,021",365,1
"1,021,000",366,1
"1,0211",367,2
"1,022",368,1
"1,022,00",369,1
"1,022,000",370,2
"1,023,000",371,1
"1,025",372,3
"1,025,000",373,6
"1,025,961",374,1
"1,026",375,1
"1,026,000",376,3
"1,026,261",377,1
"1,026,479",378,1
"1,026,627",379,1
"1,028",380,3
"1,028,000",381,2
"1,029,000",382,1
"1,029,600",383,1
"1,029,921",384,1
"1,030,000",385,1
"1,031,000",386,3
"1,031,306",387,1
"1,031,602",388,1
"1,032,000",389,2
"1,032,224",390,1
"1,032,300",391,1
"1,032,384",392,1
"1,033,000",393,3
"1,033,309",394,1
"1,03316",395,1
"1,034",396,1
"1,034,000",397,1
"1,035,000",398,2
"1,035,162",399,1
"1,035,500",400,1
"1,035,767",401,1
"1,0351",402,1
"1,036,000",403,1
"1,037,000",404,3
"1,037,690",405,1
"1,038,000",406,2
"1,038,300",407,1
"1,03869",408,1
"1,03950",409,1
"1,040",410,1
"1,040,000",411,2
"1,040,700",412,1
"1,041",413,1
"1,041,000",414,4
"1,041,697",415,1
"1,042,000",416,9
"1,042,708",417,1
"1,043",418,1
"1,043,000",419,2
"1,044,424",420,1
"1,045",421,3
"1,045,000",422,2
"1,045,799",423,3
"1,0453",424,1
"1,046,460",425,1
"1,046,785",426,1
"1,047,000",427,1
"1,048,000",428,2
"1,048,340",429,1
"1,048,543",430,2
"1,048,884,000",431,1
"1,049",432,1
"1,050",433,3
"1,050,000",434,2
"1,0505",435,1
"1,051,000",436,1
"1,052",437,1
"1,05286",438,1
"1,053",439,2
"1,053,000",440,4
"1,0530",441,1
"1,054",442,1
"1,054,000",443,3
"1,055,000",444,1
"1,0550",445,1
"1,056,000",446,3
"1,056,452",447,1
"1,05750",448,1
"1,058,000",449,3
"1,058,503",450,1
"1,058,585",451,1
"1,0586",452,1
"1,059,462",453,1
"1,060",454,1
"1,060,848",455,1
"1,06050",456,1
"1,061,000",457,1
"1,062,000",458,2
"1,062,234",459,1
"1,062,837",460,1
"1,063",461,1
"1,063,000",462,4
"1,063,623",463,1
"1,064,000",464,4
"1,064,141",465,1
"1,064,489",466,1
"1,066,000",467,1
"1,06660",468,1
"1,067,000",469,1
"1,068",470,2
"1,068,000",471,3
"1,068,850",472,1
"1,068,905",473,1
"1,069,000",474,3
"1,069,550",475,1
"1,070,000",476,5
"1,071",477,1
"1,071,000",478,2
"1,072,686",479,1
"1,073",480,1
"1,073,163",481,1
"1,074,000",482,1
"1,074,624",483,1
"1,075",484,1
"1,075,000",485,2
"1,075,700",486,1
"1,0750",487,1
"1,07520",488,1
"1,076",489,2
"1,076,000",490,2
"1,076,226",491,1
"1,076,572",492,1
"1,0761",493,1
"1,078,535",494,1
"1,079",495,1
"1,079,000",496,1
"1,079,100",497,1
"1,079,165",498,1
"1,079,893",499,1
"1,07900",500,1
"1,07931",501,1
"1,080",502,4
"1,080,000",503,2
"1,080,068",504,1
"1,081,000",505,2
"1,081,600",506,1
"1,081,915",507,1
"1,082",508,1
"1,082,700",509,1
"1,08250",510,1
"1,083,400",511,1
"1,083,800",512,1
"1,084",513,2
"1,0842",514,1
"1,085",515,1
"1,086,000",516,1
"1,08611",517,1
"1,087,000",518,1
"1,087,500",519,1
"1,088,000",520,3
"1,0881",521,1
"1,089,300",522,2
"1,090",523,3
"1,090,000",524,1
"1,090,001",525,1
"1,09094",526,2
"1,091,000",527,1
"1,091,023",528,1
"1,091,392",529,2
"1,091,461",530,1
"1,092,000",531,2
"1,094,331",532,1
"1,0946",533,1
"1,095,000",534,1
"1,095,991",535,1
"1,09522",536,1
"1,09550",537,1
"1,096,332",538,2
"1,096,732",539,1
"1,0973",540,1
"1,098,000",541,3
"1,098,978",542,1
"1,099",543,2
"1,099,379",544,1
"1,099,778",545,1
"1,100",546,18
"1,100,000",547,14
"1,101,000",548,2
"1,101,551",549,1
"1,101,633",550,1
"1,102,592",551,1
"1,103,000",552,3
"1,104,000",553,2
"1,104,472",554,1
"1,105",555,3
"1,105,000",556,1
"1,105,555",557,1
"1,10520",558,1
"1,10593",559,1
"1,106,500",560,1
"1,107,000",561,1
"1,108,151",562,1
"1,108,314",563,1
"1,109,000",564,4
"1,110",565,1
"1,110,484",566,1
"1,1102",567,1
"1,111",568,1
"1,111,000",569,2
"1,112",570,1
"1,112,000",571,2
"1,112,400",572,1
"1,113,000",573,1
"1,113,500",574,1
"1,114,000",575,1
"1,1140",576,1
"1,115",577,2
"1,115,000",578,2
"1,1150",579,1
"1,1154",580,1
"1,116,857",581,1
"1,11650",582,1
"1,1166",583,1
"1,117,747",584,1
"1,117,778",585,1
"1,118",586,1
"1,118,509",587,1
"1,11830",588,1
"1,119,000",589,2
"1,119,626",590,1
"1,119,925",591,1
"1,120",592,3
"1,120,000",593,1
"1,121,000",594,2
"1,121,664",595,1
"1,122,000",596,3
"1,123,000",597,3
"1,124,805",598,1
"1,125,000",599,5
"1,126,000",600,1
"1,126,315",601,1
"1,126,673",602,1
"1,127",603,1
"1,128,160",604,1
"1,128,412",605,1
"1,128,600",606,1
"1,129",607,1
"1,129,000",608,2
"1,12978",609,1
"1,130",610,2
"1,130,000",611,2
"1,130,462",612,1
"1,131,000",613,1
"1,133,000",614,1
"1,134",615,2
"1,134,000",616,1
"1,135",617,1
"1,135,000",618,2
"1,135,805",619,1
"1,136",620,1
"1,136,000",621,1
"1,136,785",622,1
"1,137",623,2
"1,137,000",624,3
"1,138,000",625,1
"1,138,978",626,1
"1,1396",627,1
"1,140,000",628,2
"1,140,270",629,1
"1,1404",630,1
"1,141,000",631,2
"1,1413",632,1
"1,142",633,1
"1,142,000",634,3
"1,144,000",635,1
"1,145",636,4
"1,146",637,1
"1,147,000",638,2
"1,148,000",639,1
"1,148,476",640,1
"1,149,000",641,2
"1,149,339",642,1
"1,149,681",643,1
"1,150",644,4
"1,150,000",645,4
"1,150,005",646,1
"1,150,633",647,1
"1,150,961",648,1
"1,151,176",649,1
"1,151,330",650,1
"1,151,988",651,1
"1,1512,000",652,1
"1,152,000",653,1
"1,152,746",654,1
"1,153,000",655,1
"1,153,280",656,1
"1,155",657,1
"1,155,000",658,2
"1,156,000",659,1
"1,156,100",660,1
"1,156,775",661,1
"1,157,883",662,2
"1,158,000",663,2
"1,158,621",664,1
"1,1580",665,1
"1,159",666,1
"1,159,400",667,1
"1,160",668,1
"1,160,000",669,1
"1,160,178",670,1
"1,161,000",671,2
"1,162,000",672,2
"1,162,678",673,1
"1,163,000",674,2
"1,164",675,1
"1,164,000",676,1
"1,164,607",677,1
"1,1643",678,1
"1,165,000",679,2
"1,165,047",680,1
"1,165,186",681,1
"1,166,000",682,1
"1,166,857",683,1
"1,167",684,1
"1,167,000",685,4
"1,168",686,2
"1,168,000",687,2
"1,168,638",688,2
"1,169",689,1
"1,170,000",690,1
"1,170,400",691,1
"1,171,000",692,1
"1,172,000",693,1
"1,172,039",694,1
"1,173,000",695,2
"1,173,859",696,1
"1,175,000",697,3
"1,177",698,1
"1,177,000",699,3
"1,177,434",700,1
"1,177,786",701,1
"1,179,000",702,3
"1,180",703,3
"1,180,000",704,2
"1,181,000",705,1
"1,181,424",706,1
"1,1811",707,1
"1,183",708,1
"1,184,000",709,1
"1,185,000",710,2
"1,185,267",711,1
"1,185,352",712,1
"1,186,000",713,1
"1,187,000",714,2
"1,187,828",715,1
"1,188",716,1
"1,188,000",717,1
"1,190,000",718,3
"1,192,000",719,1
"1,193,000",720,2
"1,194,000",721,1
"1,194,556",722,1
"1,195,000",723,1
"1,196,331",724,1
"1,196,731",725,1
"1,197,700",726,1
"1,198",727,2
"1,199",728,1
"1,199,000",729,1
"1,199,791",730,1
"1,200",731,33
"1,200,000",732,16
"1,200,466",733,1
"1,20000",734,1
"1,201,000",735,1
"1,2016",736,1
"1,2033",737,1
